id,url,label,tweet,author,created_at,source_file,hasztag/canidate,tweet_clean,tweet_no_stop,tweet_base_no_stop
1.91599E+18,https://x.com/AnnaSoinska/status/1915991594387243251,negatywny,Po to były te wybory! Żeby rządziły nami idiotki! #dupiarz2025 #tchórzewski #WyboryPrezydenckie2025 #wybory2025 #patowładza #rządyidiotek #Koalicja13Grudnia #KoalicjaOszustów,AnnaSoinska,Sat Apr 26 04:49:28 +0000 2025,tweets__Wybory2025_20250505_122545.csv,tweets__Wybory2025,po to były te wybory! żeby rządziły nami idiotki! dupiarz2025 tchórzewski wyboryprezydenckie2025 wybory2025 patowładza rządyidiotek koalicja13grudnia koalicjaoszustów,wybory! rządziły idiotki! dupiarz2025 tchórzewski wyboryprezydenckie2025 wybory2025 patowładza rządyidiotek koalicja13grudnia koalicjaoszustów,wybory! rządzić idiotka! dupiarz2025 tchórzewski wyboryprezydenckie2025 wybory2025 patowładza rządyidiotka koalicja13grudnia koalicjaoszust
1.91875E+18,https://x.com/Polityczneecho/status/1918745159031746721,neutralny,🚨📋 Rozkład spotów Stanowskiego transmitowanych w TVP ‼️  ⬇️⬇️⬇️  #wyboryprezydenckie #stanowski https://t.co/K0Btvku0N8,Polityczneecho,Sat May 03 19:11:09 +0000 2025,tweets__WyboryPrezydenckie_20250505_115906.csv,tweets__WyboryPrezydenckie,   rozkład spotów stanowskiego transmitowanych w tvp       wyboryprezydenckie stanowski ,rozkład spotów stanowskiego transmitowanych tvp wyboryprezydenckie stanowski,rozkład spot stanowski transmitowanych tvp wyboryprezydencki Stanowski
1.91764E+18,https://x.com/A_Slezak_/status/1917637833738592503,pozytywny,"Jest frekwencja, moc i energia! Polska potrzebuje wiarygodnego prezydenta, który będzie bronił interesy narodu i Polaków! Wybieramy @SlawomirMentzen!   #Mentzen2025 #mentzendrugatura",A_Slezak_,Wed Apr 30 17:51:02 +0000 2025,tweets__Mentzen2025_20250505_111555.csv,tweets__Mentzen2025,"jest frekwencja, moc i energia! polska potrzebuje wiarygodnego prezydenta, który będzie bronił interesy narodu i polaków! wybieramy ! mentzen2025 mentzendrugatura","frekwencja, moc energia! polska potrzebuje wiarygodnego prezydenta, bronił interesy narodu polaków! wybieramy ! mentzen2025 mentzendrugatura","frekwencja, moc energia! polski potrzebować wiarygodny prezydent, bronić interes naród polaek! wybierać! mentzen2025 mentzendrugatura"
1.9171E+18,https://x.com/rydwanhaelohim/status/1917096001258561804,negatywny,"Każdy kto uznaje wypowiedź #Braun2025 za antysemityzm jest debilem, albo żydem. A ty #Biejat2025 ?",rydwanhaelohim,Tue Apr 29 05:57:59 +0000 2025,tweets__Biejat2025_20250505_114449.csv,tweets__Biejat2025,"każdy kto uznaje wypowiedź braun2025 za antysemityzm jest debilem, albo żydem. a ty biejat2025 ?","uznaje wypowiedź braun2025 antysemityzm debilem, żydem. biejat2025 ?","uznawać wypowiedź braun2025 antysemityzm debil, żydem. biejat2025?"
1.91864E+18,https://x.com/KONFEDERACJA_/status/1918638512829612471,pozytywny,"Doskonała frekwencja w Lipnie❗Drugie spotkanie dzisiaj i drugi raz mnóstwo ludzi! Jesteście niesamowici 👏  Dziękujemy, że jesteście z nami i wspieracie @SlawomirMentzen! 18 maja wszyscy głosujemy na Polskę silną i bogatą bogactwem swoich obywateli! #Mentzen2025 🇵🇱 https://t.co/ytzrlyk4LO",KONFEDERACJA_,Sat May 03 12:07:22 +0000 2025,tweets__Mentzen2025_20250505_111555.csv,tweets__Mentzen2025,"doskonała frekwencja w lipnie drugie spotkanie dzisiaj i drugi raz mnóstwo ludzi! jesteście niesamowici   dziękujemy, że jesteście z nami i wspieracie ! 18 maja wszyscy głosujemy na polskę silną i bogatą bogactwem swoich obywateli! mentzen2025   ","doskonała frekwencja lipnie drugie spotkanie drugi mnóstwo ludzi! jesteście niesamowici dziękujemy, jesteście wspieracie ! 18 maja głosujemy polskę silną bogatą bogactwem swoich obywateli! mentzen2025","doskonały frekwencja lipnie drugi spotkanie drugi mnóstwo człowiek! jesteście niesamowicy dziękować, jesteście wspieracie! 18 maj głosować polskę silny bogaty bogactwo swój obywatel! mentzen2025"
1.91623E+18,https://x.com/KlocIzabela/status/1916225084953661788,negatywny,"Gdy pisowski vel nowogrodzki będzie stawał na rzęsach i zatykał swoje nieuctwo powtarzaniem ""po pierwsze Polska, po pierwsze Polacy"" to ja EUROPEJKA zrobię wszystko co w mojej mocy by mój GŁOS przeważył szalę #Trzaskowski2025 #CalaPolskaNaprzód ✌️💪❤️🍀🍀 https://t.co/TYYx5Y3n4A",KlocIzabela,Sat Apr 26 20:17:16 +0000 2025,tweets__Trzaskowski2025_20250505_121152.csv,tweets__Trzaskowski2025,"gdy pisowski vel nowogrodzki będzie stawał na rzęsach i zatykał swoje nieuctwo powtarzaniem ""po pierwsze polska, po pierwsze polacy"" to ja europejka zrobię wszystko co w mojej mocy by mój głos przeważył szalę trzaskowski2025 calapolskanaprzód      ","pisowski vel nowogrodzki stawał rzęsach zatykał nieuctwo powtarzaniem ""po pierwsze polska, pierwsze polacy"" europejka zrobię mojej mocy głos przeważył szalę trzaskowski2025 calapolskanaprzód","pisowski vel nowogrodzki stawać rzęsa zatykać nieuctwo powtarzać "" po pierwszy Polska, pierwszy Polak "" europejka zrobić mój moc głos przeważyć szalę trzaskowski2025 calapolskanaprzód"
1.91835E+18,https://x.com/EwaS1993/status/1918345588644491629,pozytywny,Grill Z Mentzenem 😎 #Mentzen2025  #MentzenDrugaTura https://t.co/En7x1lyy2O,EwaS1993,Fri May 02 16:43:24 +0000 2025,tweets__Mentzen2025_20250505_111555.csv,tweets__Mentzen2025,gril z mentzenem   mentzen2025 mentzendrugatura ,gril mentzenem mentzen2025 mentzendrugatura,gril mentzen mentzen2025 mentzendrugatura
1.91694E+18,https://x.com/nextstacja/status/1916936536647504057,negatywny,"Panie @trzaskowski_. Trzeba przyznac, ze korzystniejsze dla pana by bylo nie brac udzialu w #debataprezydencka. Pokrzyczal i poszedl.  Podczas #WyboryPrezydenckie2025 nie ma opcji na koalicje. Na szczescie dla 🇵🇱. #TylkoNIEtrzaskowski https://t.co/98GbTsb4tL",nextstacja,Mon Apr 28 19:24:19 +0000 2025,tweets__DebataPrezydencka_20250505_114856.csv,tweets__DebataPrezydencka,"panie . trzeba przyznac, ze korzystniejsze dla pana by bylo nie brac udzialu w debataprezydencka. pokrzyczal i poszedl. podczas wyboryprezydenckie2025 nie ma opcji na koalicje. na szczescie dla  . tylkonietrzaskowski ","panie . przyznac, korzystniejsze brac udzialu debataprezydencka. pokrzyczal poszedl. wyboryprezydenckie2025 opcji koalicje. szczescie . tylkonietrzaskowski","pani. przyznac, korzystny brac udzial debataprezydencka. Pokrzyczal poszedl. wyboryprezydenckie2025 opcja koalicja. szczescie. tylkonietrzaskowski"
1.9191E+18,https://x.com/KotlarekAnna/status/1919096128231858352,pozytywny,#Trzaskowski2025 #trzaskamypierwszature https://t.co/MZGf6GwcU1,KotlarekAnna,Sun May 04 18:25:46 +0000 2025,tweets__Trzaskowski2025_20250505_122839.csv,tweets__Trzaskowski2025, trzaskowski2025 trzaskamypierwszature ,trzaskowski2025 trzaskamypierwszature,trzaskowski2025 trzaskamypierwszature
1.9153E+18,https://x.com/siIverskyy/status/1915295882880143751,neutralny,"brakuje mi jeszcze kilkunastu odpowiedzi, zapraszam do wypełnienia ankiety do pracy magisterskiej :)  https://t.co/f6zhrrotQB  #studia #obrona #studia2025 #matura2025 #wyboryprezydenckie #skijumingfamily #plusliga #youcandance #EEC2025",siIverskyy,Thu Apr 24 06:44:57 +0000 2025,tweets__WyboryPrezydenckie_20250505_122611.csv,tweets__WyboryPrezydenckie,"brakuje mi jeszcze kilkunastu odpowiedzi, zapraszam do wypełnienia ankiety do pracy magisterskiej :) studia obrona studia2025 matura2025 wyboryprezydenckie skijumingfamily plusliga youcandance ec2025","brakuje kilkunastu odpowiedzi, zapraszam wypełnienia ankiety pracy magisterskiej :) studia obrona studia2025 matura2025 wyboryprezydenckie skijumingfamily plusliga youcandance ec2025","brakować kilkanaście odpowiedź, zapraszać wypełnieć ankieta praca magisterski:) studia obrona studia2025 matura2025 wyboryprezydencki skijumingfamily pluslig youcandance ec2025"
1.91874E+18,https://x.com/ChuleranskiMac/status/1918739305498886518,pozytywny,#Nawrocki2025  #Nawrocki2025Prezydentem,ChuleranskiMac,Sat May 03 18:47:53 +0000 2025,tweets__Nawrocki2025_20250505_111024.csv,tweets__Nawrocki2025, nawrocki2025 nawrocki2025prezydentem,nawrocki2025 nawrocki2025prezydentem,nawrocki2025 nawrocki2025prezydentem
1.91822E+18,https://x.com/dom1ka/status/1918219114478485821,neutralny,"@Jerzy_Kw @trzaskowski_ ""cało"" wiele wyjaśnia",dom1ka,Fri May 02 08:20:50 +0000 2025,tweets__Trzaskowski_replies_1907140508121739677_20250505_133110.csv,tweets__Trzaskowski," ""cało"" wiele wyjaśnia","""cało"" wyjaśnia",""" cało "" wyjaśniać"
1.91908E+18,https://x.com/amelia_zawadzka/status/1919084841364021636,pozytywny,@20Jaskulski #Trzaskowski2025 #WygraCałaPolska #TrzaskamyPierwsząTurę https://t.co/Bkx35drZ6n,amelia_zawadzka,Sun May 04 17:40:55 +0000 2025,tweets__Trzaskowski2025_20250505_122839.csv,tweets__Trzaskowski2025, trzaskowski2025 wygracałapolska trzaskamypierwsząturę ,trzaskowski2025 wygracałapolska trzaskamypierwsząturę,trzaskowski2025 wygracałapolski trzaskamypierwsząturę
1.91371E+18,https://x.com/zaplutykarzelpl/status/1913705872510812637,pozytywny,"😂😂 Oooo James, babciu  Świat to za mało na bulów dwóch  #Koalicja13grudnia #wyboryprezydenckie #humor #PociągPrawych #KotwicaHistorii #rekin #Bond",zaplutykarzelpl,Sat Apr 19 21:26:49 +0000 2025,tweets__WyboryPrezydenckie_20250505_122611.csv,tweets__WyboryPrezydenckie,"  oo james, babciu świat to za mało na bulów dwóch koalicja13grudnia wyboryprezydenckie humor pociągprawych kotwicahistori rekin bond","oo james, babciu świat bulów dwóch koalicja13grudnia wyboryprezydenckie humor pociągprawych kotwicahistori rekin bond","oo James, babcia świat bul dwa koalicja13grudnia wyboryprezydencki humor pociągprawych kotwicahistori rekin bond"
1.91891E+18,https://x.com/lordi2023/status/1918911348479586668,negatywny,"@trzaskowski_ Kto zauważył, że program @trzaskowski_ to mówienie o PIS 🤭🤭🤭🤭🤭🤭 zero konkretów, tylko podnóżek @donaldtusk i niemców 🤭🤭🤭🤭🤭🤭",lordi2023,Sun May 04 06:11:31 +0000 2025,tweets__Trzaskowski_replies_1907140508121739677_20250505_133110.csv,tweets__Trzaskowski," kto zauważył, że program to mówienie o pis   zero konkretów, tylko podnóżek i niemców  ","zauważył, program mówienie pis zero konkretów, podnóżek niemców","zauważyć, program mówieć pis zero konkret, podnóżka niemiec"
1.91713E+18,https://x.com/Lech06016580/status/1917127033529700566,neutralny,@KONFEDERACJA_ @SlawomirMentzen Popieram #Mentzen2025,Lech06016580,Tue Apr 29 08:01:17 +0000 2025,tweets__Mentzen2025_20250505_111555.csv,tweets__Mentzen2025, popieram mentzen2025,popieram mentzen2025,popierać mentzen2025
1.91352E+18,https://x.com/GomolaAdam/status/1913518090781868171,neutralny,Gdzie to masło po 12 zł?! #masło #drożyzna #dobrazmiana #inflacja #morawiecki #wybory2025 #wyboryprezydenckie #po #ko #pl2050 #pis https://t.co/nsFaxSz6hT,GomolaAdam,Sat Apr 19 09:00:38 +0000 2025,tweets__WyboryPrezydenckie_20250505_122611.csv,tweets__WyboryPrezydenckie,gdzie to masło po 12 zł?! masło drożyzna dobrazmiana inflacja morawiecki wybory2025 wyboryprezydenckie po ko pl2050 pis ,masło 12 zł?! masło drożyzna dobrazmiana inflacja morawiecki wybory2025 wyboryprezydenckie ko pl2050 pis,masło 12 złoty?! masło drożyzna dobrazmiać inflacja morawiecki wybory2025 wyboryprezydencki ko pl2050 pis
1.91898E+18,https://x.com/Michal7PL/status/1918983319795925416,neutralny,#KotwicaHistorii #Nawrocki2025  04.05.2025 r. Spotkanie Trumpa z Nawrockim. Jaki odpowiada Tuskowi... https://t.co/vGdl0RVmNm,Michal7PL,Sun May 04 10:57:31 +0000 2025,tweets__Nawrocki2025_20250505_111024.csv,tweets__Nawrocki2025, kotwicahistori nawrocki2025 04.05.2025 r. spotkanie trumpa z nawrockim. jaki odpowiada tuskowi. ,kotwicahistori nawrocki2025 04.05.2025 r. spotkanie trumpa nawrockim. odpowiada tuskowi.,Kotwicahistori nawrocki2025 04. 05. 2025 rok. spotkanie trumpo nawrocki. odpowiadać tusk.
1.91825E+18,https://x.com/Mateusz_PLN/status/1918246508450963848,pozytywny,"@BeataKotow70327 @Trzaskowski2O25 Za wszystkich nie odpowiem, bo nie wiem.   Co zrobię ja? Póki co pierwsza tura przed nami. Także tylko #Mentzen2025",Mateusz_PLN,Fri May 02 10:09:41 +0000 2025,tweets__Mentzen2025_20250505_111555.csv,tweets__Mentzen2025," za wszystkich nie odpowiem, bo nie wiem. co zrobię ja? póki co pierwsza tura przed nami. także tylko mentzen2025","odpowiem, wiem. zrobię ja? póki pierwsza tura nami. mentzen2025","odpowiedzieć, wiedzieć. zrobić ja? póki pierwszy tura my. mentzen2025"
1.91768E+18,https://x.com/TowTow333/status/1917683272953250021,neutralny,Akurat ogarniałem rzeczy na majówkę i takie coś musi sie dziać  #Maciak2025,TowTow333,Wed Apr 30 20:51:35 +0000 2025,tweets__Maciak2025_20250505_111741.csv,tweets__Maciak2025,akurat ogarniałem rzeczy na majówkę i takie coś musi sie dziać maciak2025,akurat ogarniałem rzeczy majówkę dziać maciak2025,akurat ogarniać być rzecz majówka dziać maciak2025
1.91896E+18,https://x.com/ADerewienko/status/1918962174174634062,negatywny,"Gdyby to Rafał Trzaskowski „zakłócił” uroczystość, pani Almodovar nie miałaby z pewnością żadnych obiekcji, a nawet sama by sobie z nim zrobiła zdjęcie. Come on!  #Chicago #Nawrocki2025 https://t.co/Dl5X460My5",ADerewienko,Sun May 04 09:33:29 +0000 2025,tweets__Nawrocki2025_20250505_111024.csv,tweets__Nawrocki2025,"gdyby to rafał trzaskowski „zakłócił” uroczystość, pani almodovar nie miałaby z pewnością żadnych obiekcji, a nawet sama by sobie z nim zrobiła zdjęcie. come on! chicago nawrocki2025 ","rafał trzaskowski „zakłócił” uroczystość, almodovar miałaby pewnością obiekcji, zrobiła zdjęcie. come on! chicago nawrocki2025","rafał trzaskowski „ zakłócić ” uroczystość, almodovar mieć by pewność obiekcja, zrobić zdjęcie. come on! chicago nawrocki2025"
1.91756E+18,https://x.com/Dariusz91340986/status/1917556692138746168,negatywny,"@szymon_holownia Znowu wziąłeś ze sobą 3 autobusy klaskaczy, dobra szkoła POPisu 👍🤣👌🤦🏻‍♂️",Dariusz91340986,Wed Apr 30 12:28:36 +0000 2025,tweets__Holownia_replies_1917278474839924899_20250505_130429.csv,tweets__Holownia," znowu wziąłeś ze sobą 3 autobusy klaskaczy, dobra szkoła popisu     ","wziąłeś 3 autobusy klaskaczy, dobra szkoła popisu","wziąć być 3 autobus klaskacz, dobry szkoła popis"
1.91621E+18,https://x.com/AlicjaZ67762/status/1916207045801357606,pozytywny,Tak jest. 18.05 wybieramy Prezydenta RP @trzaskowski_ w pierwszej turze #Trzaskowski2025 #TrzaskamyPierwsząTurę,AlicjaZ67762,Sat Apr 26 19:05:35 +0000 2025,tweets__Trzaskowski2025_20250505_121152.csv,tweets__Trzaskowski2025,tak jest. 18.05 wybieramy prezydenta rp w pierwszej turze trzaskowski2025 trzaskamypierwsząturę,jest. 18.05 wybieramy prezydenta rp pierwszej turze trzaskowski2025 trzaskamypierwsząturę,być. 18. 05 wybierać prezydent rp pierwszy tura trzaskowski2025 trzaskamypierwsząturę
1.91915E+18,https://x.com/S_Cwik/status/1919151942527258787,negatywny,"Dobrze rozumiem co oni piszą? Nawrocki wykorzystał nieporadną osobę, dał jej kasę na wykup mieszkania a potem je przejął? Następny chciwy cwaniak chce być Prezydentem? Jakie tam są jeszcze ""trupy w szafie""? #Wybory2025  Ja wybieram uczciwego i pracującego dla innych #Hołownia2025 PS @NawrockiKn lubi te kontakty z osobami, które weszły w konflikt z prawem ... Jak @pisorgpl mogło kogoś takiego wystawić?",S_Cwik,Sun May 04 22:07:33 +0000 2025,tweets__Holownia2025_20250505_112506.csv,tweets__Holownia2025,"dobrze rozumiem co oni piszą? nawrocki wykorzystał nieporadną osobę, dał jej kasę na wykup mieszkania a potem je przejął? następny chciwy cwaniak chce być prezydentem? jakie tam są jeszcze ""trupy w szafie""? wybory2025 ja wybieram uczciwego i pracującego dla inych hołownia2025 ps lubi te kontakty z osobami, które weszły w konflikt z prawem . jak mogło kogoś takiego wystawić?","rozumiem piszą? nawrocki wykorzystał nieporadną osobę, dał kasę wykup mieszkania potem przejął? następny chciwy cwaniak prezydentem? ""trupy szafie""? wybory2025 wybieram uczciwego pracującego inych hołownia2025 ps lubi kontakty osobami, weszły konflikt prawem . mogło kogoś takiego wystawić?","rozumieć pisać? nawrocki wykorzystać nieporadny osoba, dać kasa wykup mieszkanie potem przejąć? następny chciwy cwaniak prezydent? "" trup szafa ""? wybory2025 wybierać uczciwy pracujący iny hołownia2025 ps lubić kontakt osoba, wejść konflikt prawo. móc ktoś taki wystawić?"
1.9191E+18,https://x.com/trzela/status/1919097989718528128,negatywny,"@szefernaker Polska nie potrzebuje kolejnych lat okradania, bo im więcej macie jej na ustach, tym więcej pieniędzy wypływa. Polska chce normalnych, demokratycznych rządów prawa. #Trzaskowski2025 🇵🇱✌️",trzela,Sun May 04 18:33:10 +0000 2025,tweets__Trzaskowski2025_20250505_122839.csv,tweets__Trzaskowski2025," polska nie potrzebuje kolejnych lat okradania, bo im więcej macie jej na ustach, tym więcej pieniędzy wypływa. polska chce normalnych, demokratycznych rządów prawa. trzaskowski2025   ","polska potrzebuje kolejnych lat okradania, macie ustach, pieniędzy wypływa. polska normalnych, demokratycznych rządów prawa. trzaskowski2025","polski potrzebować kolejny rok okradać, mieć usta, pieniądz wypływać. polski normalny, demokratyczny rząd prawo. trzaskowski2025"
1.91543E+18,https://x.com/MP_Panek/status/1915426586528043149,neutralny,@IMMonitoring @KotulaKat @MagdaBiejat @SlawomirMentzen @trzaskowski_ @DemagogPL @NawrockiKn @Nawrocki25 @ZandbergRAZEM @GrzegorzBraun_ @jakubiak_marek @szymon_holownia Brawo #Biejat2025 😎👏,MP_Panek,Thu Apr 24 15:24:19 +0000 2025,tweets__Biejat2025_20250505_122318.csv,tweets__Biejat2025, brawo biejat2025   ,brawo biejat2025,brawo biejat2025
1.91512E+18,https://x.com/NiepoprawnyK/status/1915123733083431158,pozytywny,"📈Zmieniam zdanie, Pani Senyszyn awansuje poziom wyżej.  Vamos Polska!🇩🇪  #wybory2025 #senyszyn2025 #Mentzen2025 #Nawrocki2025Prezydentem #Trzaskowsk2025 https://t.co/huMt5Wz1zG",NiepoprawnyK,Wed Apr 23 19:20:53 +0000 2025,tweets__Senyszyn2025_20250505_121506.csv,tweets__Senyszyn2025," zmieniam zdanie, pani senyszyn awansuje poziom wyżej. vamos polska!  wybory2025 senyszyn2025 mentzen2025 nawrocki2025prezydentem trzaskowsk2025 ","zmieniam zdanie, senyszyn awansuje poziom wyżej. vamos polska! wybory2025 senyszyn2025 mentzen2025 nawrocki2025prezydentem trzaskowsk2025","zmieniać zdanie, senyszyn awansować poziom wysoko. vamos Polska! wybory2025 senyszyn2025 mentzen2025 nawrocki2025prezydentem trzaskowsk2025"
